word_or_ID,normalised_for_matching,exclusion_type,decided_by,date,reason,status_in_v5_today,breaches_this_exclusion,where_the_original_record_lives,on_tagging_stoplist
Seed variety,seed variety,REDUNDANT-LABEL-ALREADY-MATCHES,Lolita (remediation),2026-09-04,"the concept's own label already appears inside this phrase, so the entry adds no recall. If it names something narrower it should be a child concept, not a synonym",absent,"no - absent, as excluded",decision_log.csv row for OUT_002,"YES - absent, so the pipeline could still propose it"
severe storm,severe storm,REDUNDANT-LABEL-ALREADY-MATCHES,Lolita (remediation),2026-09-04,"the concept's own label already appears inside this phrase, so the entry adds no recall. If it names something narrower it should be a child concept, not a synonym",absent,"no - absent, as excluded",decision_log.csv row for CRK_113,"YES - absent, so the pipeline could still propose it"
simulation model,simulation model,REDUNDANT-LABEL-ALREADY-MATCHES,Lolita (remediation),2026-09-04,"the concept's own label already appears inside this phrase, so the entry adds no recall. If it names something narrower it should be a child concept, not a synonym",absent,"no - absent, as excluded",decision_log.csv row for OUT_012,"YES - absent, so the pipeline could still propose it"
Soil salinity tolerance,soil salinity tolerance,REDUNDANT-LABEL-ALREADY-MATCHES,Lolita (remediation),2026-09-04,"the concept's own label already appears inside this phrase, so the entry adds no recall. If it names something narrower it should be a child concept, not a synonym",absent,"no - absent, as excluded",decision_log.csv row for TRT_04,"YES - absent, so the pipeline could still propose it"
staff secondment,staff secondment,REDUNDANT-LABEL-ALREADY-MATCHES,Lolita (remediation),2026-09-04,"the concept's own label already appears inside this phrase, so the entry adds no recall. If it names something narrower it should be a child concept, not a synonym",absent,"no - absent, as excluded",decision_log.csv row for INT_224,"YES - absent, so the pipeline could still propose it"
standard protocol,standard protocol,REDUNDANT-LABEL-ALREADY-MATCHES,Lolita (remediation),2026-09-04,"the concept's own label already appears inside this phrase, so the entry adds no recall. If it names something narrower it should be a child concept, not a synonym",absent,"no - absent, as excluded",decision_log.csv row for OUT_014,"YES - absent, so the pipeline could still propose it"
strategic partnership,strategic partnership,REDUNDANT-LABEL-ALREADY-MATCHES,Lolita (remediation),2026-09-04,"the concept's own label already appears inside this phrase, so the entry adds no recall. If it names something narrower it should be a child concept, not a synonym",absent,"no - absent, as excluded",decision_log.csv row for OUT_052,"YES - absent, so the pipeline could still propose it"
stress-tolerant variety,stres tolerant variety,REDUNDANT-LABEL-ALREADY-MATCHES,Lolita (remediation),2026-09-04,"the concept's own label already appears inside this phrase, so the entry adds no recall. If it names something narrower it should be a child concept, not a synonym",absent,"no - absent, as excluded",decision_log.csv row for OUT_002,"YES - absent, so the pipeline could still propose it"
sustainable energy management,sustainable energy management,REDUNDANT-LABEL-ALREADY-MATCHES,Lolita (remediation),2026-09-04,"the concept's own label already appears inside this phrase, so the entry adds no recall. If it names something narrower it should be a child concept, not a synonym",absent,"no - absent, as excluded",decision_log.csv row for INT_247,"YES - absent, so the pipeline could still propose it"
technical report,technical report,REDUNDANT-LABEL-ALREADY-MATCHES,Lolita (remediation),2026-09-04,"the concept's own label already appears inside this phrase, so the entry adds no recall. If it names something narrower it should be a child concept, not a synonym",absent,"no - absent, as excluded",decision_log.csv row for OUT_026,"YES - absent, so the pipeline could still propose it"
temperature extremes,temperature extreme,REDUNDANT-LABEL-ALREADY-MATCHES,Lolita (remediation),2026-09-04,"the concept's own label already appears inside this phrase, so the entry adds no recall. If it names something narrower it should be a child concept, not a synonym",the label of CRK_162 'Temperature extreme' - not present as a synonym,no - not a synonym; the word is this concept's own label,decision_log.csv row for CRK_162,"NO - already matches the taxonomy, so it cannot be proposed"
thematic map,thematic map,REDUNDANT-LABEL-ALREADY-MATCHES,Lolita (remediation),2026-09-04,"the concept's own label already appears inside this phrase, so the entry adds no recall. If it names something narrower it should be a child concept, not a synonym",absent,"no - absent, as excluded",decision_log.csv row for OUT_087,"YES - absent, so the pipeline could still propose it"
training delivery,training delivery,REDUNDANT-LABEL-ALREADY-MATCHES,Lolita (remediation),2026-09-04,"the concept's own label already appears inside this phrase, so the entry adds no recall. If it names something narrower it should be a child concept, not a synonym",absent,"no - absent, as excluded",decision_log.csv row for INT_150,"YES - absent, so the pipeline could still propose it"
training-of-trainers,training of trainer,REDUNDANT-LABEL-ALREADY-MATCHES,Lolita (remediation),2026-09-04,"the concept's own label already appears inside this phrase, so the entry adds no recall. If it names something narrower it should be a child concept, not a synonym",the label of INT_309 'Training of trainers' - not present as a synonym,no - not a synonym; the word is this concept's own label,decision_log.csv row for INT_309,"NO - already matches the taxonomy, so it cannot be proposed"
training provision,training provision,REDUNDANT-LABEL-ALREADY-MATCHES,Lolita (remediation),2026-09-04,"the concept's own label already appears inside this phrase, so the entry adds no recall. If it names something narrower it should be a child concept, not a synonym",absent,"no - absent, as excluded",decision_log.csv row for INT_150,"YES - absent, so the pipeline could still propose it"
true cost accounting,true cost accounting,REDUNDANT-LABEL-ALREADY-MATCHES,Lolita (remediation),2026-09-04,"the concept's own label already appears inside this phrase, so the entry adds no recall. If it names something narrower it should be a child concept, not a synonym",the label of INT_186 'True-cost accounting' - not present as a synonym,no - not a synonym; the word is this concept's own label,decision_log.csv row for INT_186,"NO - already matches the taxonomy, so it cannot be proposed"
vegetable crop,vegetable crop,REDUNDANT-LABEL-ALREADY-MATCHES,Lolita (remediation),2026-09-04,"the concept's own label already appears inside this phrase, so the entry adds no recall. If it names something narrower it should be a child concept, not a synonym",absent,"no - absent, as excluded",decision_log.csv row for SYS_012,"YES - absent, so the pipeline could still propose it"
Vegetable production,vegetable production,REDUNDANT-LABEL-ALREADY-MATCHES,Lolita (remediation),2026-09-04,"the concept's own label already appears inside this phrase, so the entry adds no recall. If it names something narrower it should be a child concept, not a synonym",absent,"no - absent, as excluded",decision_log.csv row for SYS_012,"YES - absent, so the pipeline could still propose it"
voluntary standard,voluntary standard,REDUNDANT-LABEL-ALREADY-MATCHES,Lolita (remediation),2026-09-04,"the concept's own label already appears inside this phrase, so the entry adds no recall. If it names something narrower it should be a child concept, not a synonym",absent,"no - absent, as excluded",decision_log.csv row for OUT_082,"YES - absent, so the pipeline could still propose it"
water-use efficiency,water use efficiency,REDUNDANT-LABEL-ALREADY-MATCHES,Lolita (remediation),2026-09-04,"the concept's own label already appears inside this phrase, so the entry adds no recall. If it names something narrower it should be a child concept, not a synonym",the label of OTC_113 'Water use efficiency' - not present as a synonym,no - not a synonym; the word is this concept's own label,decision_log.csv row for OTC_113,"NO - already matches the taxonomy, so it cannot be proposed"
wet-season,wet season,REDUNDANT-LABEL-ALREADY-MATCHES,Lolita (remediation),2026-09-04,"the concept's own label already appears inside this phrase, so the entry adds no recall. If it names something narrower it should be a child concept, not a synonym",the label of CDI_17 'Wet season' - not present as a synonym,no - not a synonym; the word is this concept's own label,decision_log.csv row for CDI_17,"NO - already matches the taxonomy, so it cannot be proposed"
women in agriculture,women in agriculture,REDUNDANT-LABEL-ALREADY-MATCHES,Lolita (remediation),2026-09-04,"the concept's own label already appears inside this phrase, so the entry adds no recall. If it names something narrower it should be a child concept, not a synonym",absent,"no - absent, as excluded",decision_log.csv row for STK_010,"YES - absent, so the pipeline could still propose it"
worker on farm,worker on farm,REDUNDANT-LABEL-ALREADY-MATCHES,Lolita (remediation),2026-09-04,"the concept's own label already appears inside this phrase, so the entry adds no recall. If it names something narrower it should be a child concept, not a synonym",absent,"no - absent, as excluded",decision_log.csv row for STK_067,"YES - absent, so the pipeline could still propose it"
Adaptive,adaptive,PARKED-REVISIT,taxonomy review,2026-09-03,"v5 cleanup: lone adjective, would over-fire",absent,"no - absent, as excluded",synonym_review_UPDATED.xlsx,"YES - absent, so the pipeline could still propose it"
Aerosol emissions,aerosol emission,PARKED-REVISIT,taxonomy review,2026-09-03,v5 cleanup: aerosols are not greenhouse gases,absent,"no - absent, as excluded",synonym_review_UPDATED.xlsx,"YES - absent, so the pipeline could still propose it"
Agricultural intensification,agricultural intensification,PARKED-REVISIT,taxonomy review,2026-09-03,v5 cleanup: intensification is not necessarily sustainable intensification,absent,"no - absent, as excluded",synonym_review_UPDATED.xlsx,"YES - absent, so the pipeline could still propose it"
Article,article,PARKED-REVISIT,taxonomy review,2026-09-03,v5 cleanup: generic word (clashes with Article 6),absent,"no - absent, as excluded",synonym_review_UPDATED.xlsx,"YES - absent, so the pipeline could still propose it"
Bioeconomy,bioeconomy,PARKED-REVISIT,taxonomy review,2026-09-03,"v5 cleanup: related to, not a synonym of, circular economy",absent,"no - absent, as excluded",synonym_review_UPDATED.xlsx,"YES - absent, so the pipeline could still propose it"
Brief,brief,PARKED-REVISIT,taxonomy review,2026-09-03,v5 cleanup: too generic,absent,"no - absent, as excluded",synonym_review_UPDATED.xlsx,"YES - absent, so the pipeline could still propose it"
Business accelerator,busines accelerator,PARKED-REVISIT,taxonomy review,2026-09-03,v5 cleanup: not a synonym of Private sector; candidate concept for later,absent,"no - absent, as excluded",synonym_review_UPDATED.xlsx,"YES - absent, so the pipeline could still propose it"
Business incubator,busines incubator,PARKED-REVISIT,taxonomy review,2026-09-03,v5 cleanup: not a synonym of Private sector; candidate concept for later,absent,"no - absent, as excluded",synonym_review_UPDATED.xlsx,"YES - absent, so the pipeline could still propose it"
Carbon,carbon,PARKED-REVISIT,taxonomy review,2026-09-03,"v5 cleanup: too generic (carbon market, carbon accounting...)",absent,"no - absent, as excluded",synonym_review_UPDATED.xlsx,"YES - absent, so the pipeline could still propose it"
Climate data integration system,climate data integration system,PARKED-REVISIT,taxonomy review,2026-09-03,v5 cleanup: no clear target concept; later,absent,"no - absent, as excluded",synonym_review_UPDATED.xlsx,"YES - absent, so the pipeline could still propose it"
Coastal erosion,coastal erosion,PARKED-REVISIT,taxonomy review,2026-09-03,Andreea 2026-09: 'remove for now',absent,"no - absent, as excluded",synonym_review_UPDATED.xlsx,"YES - absent, so the pipeline could still propose it"
Coastal hazard,coastal hazard,PARKED-REVISIT,taxonomy review,2026-09-03,Andreea 2026-09: 'remove for now',absent,"no - absent, as excluded",synonym_review_UPDATED.xlsx,"YES - absent, so the pipeline could still propose it"
Coastal protection,coastal protection,PARKED-REVISIT,taxonomy review,2026-09-03,Andreea 2026-09: 'remove for now',absent,"no - absent, as excluded",synonym_review_UPDATED.xlsx,"YES - absent, so the pipeline could still propose it"
Coping,coping,PARKED-REVISIT,taxonomy review,2026-09-03,"v5 cleanup: lone word, too generic",absent,"no - absent, as excluded",synonym_review_UPDATED.xlsx,"YES - absent, so the pipeline could still propose it"
Credit risk scoring tool,credit risk scoring tool,PARKED-REVISIT,taxonomy review,2026-09-03,v5 cleanup: no clear target concept; later,absent,"no - absent, as excluded",synonym_review_UPDATED.xlsx,"YES - absent, so the pipeline could still propose it"
Crop water stress index,crop water stres index,PARKED-REVISIT,taxonomy review,2026-09-03,Andreea 2026-09: 'remove for now',absent,"no - absent, as excluded",synonym_review_UPDATED.xlsx,"YES - absent, so the pipeline could still propose it"
Cropping,cropping,PARKED-REVISIT,taxonomy review,2026-09-03,"v5 cleanup: lone word, too generic",absent,"no - absent, as excluded",synonym_review_UPDATED.xlsx,"YES - absent, so the pipeline could still propose it"
Disease,disease,PARKED-REVISIT,taxonomy review,2026-09-03,v5 cleanup: too generic (fires inside disease resistance),absent,"no - absent, as excluded",synonym_review_UPDATED.xlsx,"YES - absent, so the pipeline could still propose it"
Drying,drying,PARKED-REVISIT,taxonomy review,2026-09-03,"v5 cleanup: post-harvest processing, NOT drought",absent,"no - absent, as excluded",synonym_review_UPDATED.xlsx,"YES - absent, so the pipeline could still propose it"
Ecosystem,ecosystem,PARKED-REVISIT,Lolita (remediation),2026-09-04,"over-broad single word: bare ""ecosystem"" matches ecosystem services, ecosystem restoration and ecosystem-based adaptation, all distinct concepts here",absent,"no - absent, as excluded",parked_words.csv,"YES - absent, so the pipeline could still propose it"
Feed,feed,PARKED-REVISIT,taxonomy review,2026-09-03,"v5 cleanup: lone word, too generic",absent,"no - absent, as excluded",synonym_review_UPDATED.xlsx,"YES - absent, so the pipeline could still propose it"
Gender-responsive,gender responsive,PARKED-REVISIT,taxonomy review,2026-09-03,v5 cleanup: lone adjective; would wrongly imply the adaptation concept,absent,"no - absent, as excluded",synonym_review_UPDATED.xlsx,"YES - absent, so the pipeline could still propose it"
Genomics,genomic,PARKED-REVISIT,taxonomy review,2026-09-03,v5 cleanup: broader than genomic selection,absent,"no - absent, as excluded",synonym_review_UPDATED.xlsx,"YES - absent, so the pipeline could still propose it"
Knowledge dissemination,knowledge dissemination,PARKED-REVISIT,taxonomy review,2026-09-03,"v5 cleanup: activity, not the Knowledge outcome",absent,"no - absent, as excluded",synonym_review_UPDATED.xlsx,"YES - absent, so the pipeline could still propose it"
Knowledge platform,knowledge platform,PARKED-REVISIT,taxonomy review,2026-09-03,"v5 cleanup: output artefact, not the Knowledge outcome",absent,"no - absent, as excluded",synonym_review_UPDATED.xlsx,"YES - absent, so the pipeline could still propose it"
Knowledge product,knowledge product,PARKED-REVISIT,taxonomy review,2026-09-03,"v5 cleanup: output artefact, not the Knowledge outcome",absent,"no - absent, as excluded",synonym_review_UPDATED.xlsx,"YES - absent, so the pipeline could still propose it"
Knowledge sharing,knowledge sharing,PARKED-REVISIT,taxonomy review,2026-09-03,"v5 cleanup: activity, not the Knowledge outcome",absent,"no - absent, as excluded",synonym_review_UPDATED.xlsx,"YES - absent, so the pipeline could still propose it"
Learning,learning,PARKED-REVISIT,taxonomy review,2026-09-03,v5 cleanup: far broader than training material,absent,"no - absent, as excluded",synonym_review_UPDATED.xlsx,"YES - absent, so the pipeline could still propose it"
Livestock,livestock,PARKED-REVISIT,Lolita (remediation),2026-09-04,"over-broad single word: bare ""livestock"" appears in every livestock document, and the file holds Livestock management, Livestock nutrition and Pastoral system separately",absent,"no - absent, as excluded",parked_words.csv,"YES - absent, so the pipeline could still propose it"
Mechanization,mechanization,PARKED-REVISIT,taxonomy review,2026-09-03,v5 cleanup: added as a CONCEPT instead (her to-add list),the label of INT_312 'Mechanization' - not present as a synonym,no - not a synonym; the word is this concept's own label,synonym_review_UPDATED.xlsx,"NO - already matches the taxonomy, so it cannot be proposed"
Monitoring,monitoring,PARKED-REVISIT,taxonomy review,2026-09-03,v5 cleanup: too generic for Adaptation tracking,absent,"no - absent, as excluded",synonym_review_UPDATED.xlsx,"YES - absent, so the pipeline could still propose it"
Monitoring system,monitoring system,PARKED-REVISIT,taxonomy review,2026-09-03,v5 cleanup: not an MRV synonym,absent,"no - absent, as excluded",synonym_review_UPDATED.xlsx,"YES - absent, so the pipeline could still propose it"
Nitrogen use,nitrogen use,PARKED-REVISIT,taxonomy review,2026-09-03,v5 cleanup: not nitrogen fixation,absent,"no - absent, as excluded",synonym_review_UPDATED.xlsx,"YES - absent, so the pipeline could still propose it"
nutrition,nutrition,PARKED-REVISIT,Lolita (remediation),2026-09-04,"over-broad single word: owner is a human-nutrition intervention; bare ""nutrition"" also matches INT_295 Livestock nutrition and nutritional-status outcomes",absent,"no - absent, as excluded",parked_words.csv,"YES - absent, so the pipeline could still propose it"
Pest,pest,PARKED-REVISIT,Lolita (remediation),2026-09-04,"over-broad single word: a hazard about climate-driven shifts in pest distribution; bare ""pest"" matches pest management, pest control and pest resistance - none of them this concept",absent,"no - absent, as excluded",parked_words.csv,"YES - absent, so the pipeline could still propose it"
Production environment,production environment,PARKED-REVISIT,taxonomy review,2026-09-03,v5 cleanup: not controlled-environment production,absent,"no - absent, as excluded",synonym_review_UPDATED.xlsx,"YES - absent, so the pipeline could still propose it"
Seed,seed,PARKED-REVISIT,taxonomy review,2026-09-03,v5 cleanup: far too generic,absent,"no - absent, as excluded",synonym_review_UPDATED.xlsx,"YES - absent, so the pipeline could still propose it"
site-specific management,site specific management,PARKED-REVISIT,Lolita (remediation),2026-09-04,"both-directions test fails: ""site-specific"" is a bare adjective that qualifies advisories, recommendations, nutrient management and breeding - it is not another name for precision agriculture, and it is broader than the concept. Flagged by Lolita.",absent,"no - absent, as excluded",parked_words.csv,"YES - absent, so the pipeline could still propose it"
strategy,strategy,PARKED-REVISIT,Lolita (remediation),2026-09-04,"over-broad single word: bare ""strategy"" is ubiquitous in programme text and rarely denotes a strategy document",absent,"no - absent, as excluded",parked_words.csv,"YES - absent, so the pipeline could still propose it"
Sustainable,sustainable,PARKED-REVISIT,taxonomy review,2026-09-03,v5 cleanup: lone adjective,absent,"no - absent, as excluded",synonym_review_UPDATED.xlsx,"YES - absent, so the pipeline could still propose it"
Temperature,temperature,PARKED-REVISIT,taxonomy review,2026-09-03,v5 cleanup: added as a CONCEPT instead (her cyan list),the label of CDI_13 'Temperature' - not present as a synonym,no - not a synonym; the word is this concept's own label,synonym_review_UPDATED.xlsx,"NO - already matches the taxonomy, so it cannot be proposed"
Adaptation finance index,adaptation finance index,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Agricultural,agricultural,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Agricultural input use,agricultural input use,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Agricultural resilience,agricultural resilience,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",the label of OTC_123 'Agricultural resilience' - not present as a synonym,no - not a synonym; the word is this concept's own label,her diagnostics doc; audited in c3_exclusion_audit.csv,"NO - already matches the taxonomy, so it cannot be proposed"
Agriculture,agriculture,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Agro-climatic bulletin implementation,agro climatic bulletin implementation,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Agroecological method,agroecological method,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Agroecological principle,agroecological principle,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Agroecological stewardship,agroecological stewardship,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Agroecological zone,agroecological zone,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
AI readiness,ai readines,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Aquaculture practice,aquaculture practice,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",present as SYNONYM of INT_210,no - NOT-A-DEFECT: Andreea's own lists contradict (also instructed at docx i75),her diagnostics doc; audited in c3_exclusion_audit.csv,"NO - already matches the taxonomy, so it cannot be proposed"
Behavioral governance,behavioral governance,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Biofortified bean,biofortified bean,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Biological,biological,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Breeding population,breeding population,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Capacity scorecard,capacity scorecard,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Carbon uptake,carbon uptake,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",present as SYNONYM of OTC_106,no - NOT-A-DEFECT: Andreea's own lists contradict (also instructed at docx i76),her diagnostics doc; audited in c3_exclusion_audit.csv,"NO - already matches the taxonomy, so it cannot be proposed"
Cattle penning,cattle penning,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Cattle practice,cattle practice,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Climate advisory,climate advisory,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,Andreea: already on the list,the label of INT_098 'Climate advisory' - not present as a synonym,no - not a synonym; the word is this concept's own label,her diagnostics doc; audited in c3_exclusion_audit.csv,"NO - already matches the taxonomy, so it cannot be proposed"
Climate awareness,climate awarenes,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Climate change fund,climate change fund,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",the label of INT_292 'Climate change fund' - not present as a synonym,no - not a synonym; the word is this concept's own label,her diagnostics doc; audited in c3_exclusion_audit.csv,"NO - already matches the taxonomy, so it cannot be proposed"
Climate data,climate data,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",the label of INT_298 'Climate data' - not present as a synonym,no - not a synonym; the word is this concept's own label,her diagnostics doc; audited in c3_exclusion_audit.csv,"NO - already matches the taxonomy, so it cannot be proposed"
Climate data platform,climate data platform,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Climate finance target,climate finance target,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Climate risk credit score,climate risk credit score,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",the label of OUT_118 'Climate-risk credit score' - not present as a synonym,no - not a synonym; the word is this concept's own label,her diagnostics doc; audited in c3_exclusion_audit.csv,"NO - already matches the taxonomy, so it cannot be proposed"
Climate risk financing,climate risk financing,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"Andreea: syn for climate finance, added",present as SYNONYM of INT_113,"no - her own note asks for the synonym, which is what v5 has",her diagnostics doc; audited in c3_exclusion_audit.csv,"NO - already matches the taxonomy, so it cannot be proposed"
Climate risk management training,climate risk management training,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Climate security sensitivity tool,climate security sensitivity tool,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Climate-smart dairy system,climate smart dairy system,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",present as SYNONYM of SYS_018,no - NOT-A-DEFECT: Andreea's own lists contradict (also instructed at docx i77),her diagnostics doc; audited in c3_exclusion_audit.csv,"NO - already matches the taxonomy, so it cannot be proposed"
Climate-smart land management,climate smart land management,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",present as SYNONYM of INT_276,no - NOT-A-DEFECT: Andreea added it herself in the sheet on INT_276,her diagnostics doc; audited in c3_exclusion_audit.csv,"NO - already matches the taxonomy, so it cannot be proposed"
Collective investment,collective investment,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Community facilitation,community facilitation,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Conservation contract,conservation contract,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Conservation farming,conservation farming,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,Andreea: should be synomym of “Conservation agriculture”,present as SYNONYM of INT_023,"no - her own note asks for the synonym, which is what v5 has",her diagnostics doc; audited in c3_exclusion_audit.csv,"NO - already matches the taxonomy, so it cannot be proposed"
Crop adoption,crop adoption,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Cryopreservation facility,cryopreservation facility,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Dairy cattle diet,dairy cattle diet,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Deforestation,deforestation,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Deforestation-free supply chains,deforestation free supply chain,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
